MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,RMS,Zero_Crossing_Rate,label
-416.23633,123.379875,-4.6172805,9.742613,30.916754,5.85658,-12.338084,-0.64984256,-14.111465,-15.562447,-5.0992007,-2.3323078,-14.170584,0.5252259,0.49398902,0.36020762,0.24854334,0.22161235,0.28177944,0.3741245,0.38180602,0.33335626,0.3094501,0.2513241,0.31135556,0.04673841,0.05269337428435115,elif
-423.30902,127.64224,-7.2763066,9.571189,30.50661,5.4005795,-12.266234,-2.4744046,-13.1873045,-16.737606,-4.43929,-3.5630388,-14.029085,0.54882246,0.41403762,0.25242817,0.20328826,0.21741234,0.32071647,0.37085587,0.3287808,0.27848887,0.25768355,0.22547644,0.44177213,0.04725825,0.047158964982269506,elif
128.41695,42.181248,-8.901625,7.9787745,-4.0315156,-5.138757,-8.233339,-8.958337,-6.555314,-8.842878,-6.810628,-3.2948084,-5.291715,0.50159043,0.45255238,0.22819255,0.1451354,0.14435948,0.34136012,0.43833998,0.30431902,0.21199228,0.1977646,0.16305555,0.27927366,0.9884156,0.08718915052816902,elif
-418.60785,123.43725,-4.889045,8.149234,30.755703,6.036088,-13.179044,-1.2756002,-14.263743,-15.779777,-5.2451477,-2.639062,-14.849072,0.5388596,0.39147493,0.24034238,0.20230173,0.22840749,0.33358684,0.3688626,0.3202894,0.28010824,0.25452137,0.24187951,0.4840594,0.047523692,0.05236210383421986,elif
-399.07623,141.48236,13.477343,15.431068,30.540558,10.131768,-16.098461,-2.1998146,-19.23072,-22.010332,-15.384933,-10.060254,-16.426014,0.6274194,0.30911985,0.14718673,0.07626154,0.04417133,0.039465163,0.04911812,0.09563255,0.21489011,0.42138937,0.7425119,0.802746,0.05677901,0.030783582089552237,elif
-324.591,91.30626,-41.954952,-33.930973,-70.76846,-11.93855,-18.556343,-6.39542,-15.336754,11.039234,22.294294,22.346283,12.714287,0.037876055,0.015029322,0.012694551,0.013417073,0.016688727,0.063577265,0.28197217,0.6730718,0.76481026,0.40956825,0.12871191,0.05126625,0.060135115,0.07335844494047619,elif
130.02806,59.3031,-9.679713,3.7343364,-6.5051394,-7.8819556,-7.659063,-6.9617486,-6.1396914,-4.9813523,-5.8943644,-5.7299166,-6.7884803,0.442165,0.18371034,0.089552365,0.07524453,0.059079763,0.07656927,0.09373264,0.08985744,0.14238487,0.38914123,0.6712852,0.686404,0.9887571,0.05226672535211268,elif
-401.39905,140.69565,12.368649,14.734683,31.18423,10.126955,-16.116835,-2.3102088,-19.562265,-22.63282,-15.532604,-10.202233,-16.563583,0.62224376,0.2965025,0.14109458,0.082548946,0.045520045,0.03771954,0.0451813,0.087903306,0.20140164,0.40342537,0.7305572,0.78515506,0.057066653,0.03149587211879433,elif
-350.79095,135.20537,12.128523,30.336094,13.777583,23.54785,-29.909008,-17.435581,-21.17804,-12.69617,-17.335136,-5.5272646,-9.567965,0.9499401,0.54127634,0.24282832,0.14951298,0.09266924,0.05866934,0.045712326,0.064542696,0.108486176,0.17594467,0.36268184,0.6453872,0.04331329,0.02436065673828125,elif
-471.46225,146.83708,60.47493,32.820423,20.983515,-0.4797919,1.1497324,20.948061,26.116888,22.688734,22.862022,18.422106,15.593712,0.74483883,0.837685,0.8622719,0.7650414,0.6679163,0.59269965,0.53901964,0.5173841,0.53520584,0.6115827,0.6477085,0.67579246,0.0636803,0.005766801231412639,elif
123.68185,60.850662,-10.445088,4.28123,-6.857399,-5.163432,-5.5276403,-8.276836,-7.912373,-5.9098854,-7.0585036,-4.5552864,-3.8194065,0.3231377,0.22600251,0.21146211,0.22224705,0.11988541,0.06863986,0.08933297,0.22134957,0.3447001,0.3701022,0.3653149,0.43222404,0.98919153,0.04166208186619718,elif
-395.45337,145.93513,18.837845,33.600418,49.430367,9.0211315,-30.815693,-11.059237,-13.6093645,-15.553235,-13.78637,-7.8369627,-14.121289,0.48554918,0.3456252,0.25659135,0.2284319,0.16893482,0.10087559,0.09432593,0.15717342,0.3217286,0.42301637,0.45315075,0.4935431,0.0660535,0.022121564716312058,elif
-372.83032,137.92549,4.304054,13.458623,27.780659,12.270299,-18.586824,-5.2209673,-22.444332,-24.815123,-13.741787,2.7125318,-8.914162,0.3981444,0.16291246,0.09700458,0.10585113,0.075501665,0.09962328,0.16523334,0.25942492,0.382404,0.41908392,0.6114205,0.6119658,0.062556736,0.05454586116412214,elif
-354.39645,126.06438,-12.97522,19.31211,-2.0253868,-39.66984,-22.898699,-23.993923,-12.830724,1.2673097,-16.302923,-17.517756,-0.3208784,0.04527181,0.06600024,0.13192523,0.21966518,0.31144327,0.34779584,0.5831646,0.50644964,0.26013222,0.071020745,0.057748627,0.08278418,0.06390943,0.07106961025280899,elif
123.24546,41.702827,-9.687239,3.1678827,-7.718389,-8.359556,-5.974822,-5.3140063,-2.8345532,-2.0992506,-5.560593,-5.4993076,-6.0314074,0.3556203,0.13819376,0.085559584,0.111171134,0.083369546,0.1134275,0.14586076,0.2278946,0.2977072,0.33132946,0.5679296,0.5471052,0.9890833,0.08850957306338028,elif
-375.80197,137.90404,4.2818036,13.0800295,28.668465,13.198838,-18.334158,-4.8329377,-22.99561,-25.357016,-13.601751,2.7825074,-9.650211,0.39160714,0.15014744,0.09162819,0.10644798,0.07322249,0.09960102,0.16613372,0.26767662,0.3910765,0.41968548,0.6168818,0.5960538,0.06339781,0.052554299645390073,elif
-374.7954,182.74983,5.3867316,-7.380495,17.554134,9.146458,-17.990273,-5.832981,-17.863396,-17.904615,1.2317516,12.678182,-8.372115,0.24134439,0.08012621,0.062039956,0.0977637,0.101579696,0.088663585,0.12319377,0.24046415,0.5240832,0.7167957,0.76285434,0.58072275,0.041368015,0.029541015625,elif
-472.21512,167.19594,76.141914,46.826653,27.369118,-0.78635776,3.5648646,22.022058,18.335361,10.468067,6.969083,1.9098986,4.304955,0.8192977,0.8548254,0.7590361,0.58383775,0.43603703,0.35098085,0.32327682,0.32244974,0.40041998,0.5795915,0.73785895,0.79043704,0.06421468,0.006626811149312377,elif
122.4612,51.59052,-16.291752,4.442805,-5.4594355,-6.3262815,-5.870144,-3.579901,-2.6029935,-1.8876568,-2.6320484,-3.042901,-5.9743,0.07525048,0.054300763,0.05181771,0.057623554,0.08862718,0.09665704,0.080189236,0.15562356,0.43180844,0.74603206,0.62514555,0.2700631,0.98923784,0.04610475352112676,elif
-379.5977,177.88199,12.361515,-3.2019618,28.616177,14.18589,-14.676533,-0.09380211,-22.862894,-23.62154,-5.711823,5.381605,-9.88229,0.13192718,0.035946093,0.021553429,0.031024091,0.03796429,0.057536017,0.10391426,0.23543684,0.51124144,0.71144474,0.7375104,0.42453188,0.0660507,0.02398118905141844,elif
-344.52985,144.00763,-31.077742,33.3674,38.201035,0.19964543,-23.838242,-13.77959,-13.590545,-8.243897,-15.326192,-7.223168,-14.296795,0.5137535,0.869222,0.68756044,0.38276255,0.109430045,0.067579046,0.09674419,0.13771683,0.1738201,0.2193159,0.26084474,0.34695995,0.04344434,0.02875719572368421,elif
-395.1916,128.49873,-25.212843,19.008911,34.1194,0.76518416,-18.2205,-5.752521,-17.342455,-12.017588,-2.134249,-3.0637906,-17.340017,0.3293413,0.3370192,0.2913198,0.2900017,0.20584705,0.15707318,0.1245591,0.17293918,0.3037454,0.42485547,0.603143,0.46309838,0.044709258,0.055359825721153846,elif
136.27141,38.018513,-9.493606,11.191506,-4.556596,-7.6850166,-5.205878,-5.318046,-6.371624,-7.8035383,-6.7948895,-1.4276721,-2.781256,0.30008253,0.30995908,0.20724462,0.18709287,0.15592262,0.14380203,0.20550795,0.3560206,0.6359537,0.4232033,0.23492251,0.2851731,0.98860073,0.09670031910211267,elif
-393.46817,126.4017,-18.71774,11.883791,36.36869,11.123909,-17.23401,-2.4769533,-15.937279,-13.477637,-7.2393394,3.086811,-10.868121,0.2914659,0.2980123,0.22203456,0.17794487,0.13879722,0.17231393,0.27860528,0.41249627,0.5825515,0.49357194,0.35348615,0.35973066,0.044882514,0.05576622063386525,elif
-402.56314,87.82558,15.267703,17.327919,25.663984,14.85702,1.3998435,-8.274655,-16.08467,-16.250978,-14.681854,-9.676729,-10.32172,0.61346847,0.52532136,0.39716783,0.3309784,0.23570168,0.16400841,0.14754748,0.13119899,0.17558871,0.33472157,0.5243477,0.6553256,0.05781862,0.055321909215328466,elif
-407.0706,87.80356,15.045607,14.918412,24.758621,17.57735,5.864495,-3.387447,-11.787908,-15.180109,-15.489575,-11.523512,-8.321151,0.54699206,0.4059711,0.32972604,0.23620827,0.16251926,0.15152267,0.13912535,0.19876814,0.3617265,0.5057461,0.6462433,0.60330886,0.05729457,0.04312512765522876,elif
132.59856,56.175014,-5.09203,3.2894757,-5.235601,-7.4787745,-11.655831,-13.859282,-13.563039,-11.890174,-5.704694,-0.2071146,0.47227016,0.5120612,0.5355359,0.4179519,0.27015093,0.2378712,0.1665353,0.16912878,0.16540372,0.1627335,0.22435154,0.38164684,0.58417183,0.9877405,0.08073833626760564,elif
-401.6144,86.13611,14.473336,16.699732,24.615273,13.9765005,0.7177281,-8.482422,-16.083223,-16.47329,-15.079386,-10.059058,-10.6643715,0.6130994,0.54212135,0.39022624,0.32148,0.23357578,0.15954934,0.14589125,0.13008903,0.17295699,0.32000807,0.51346606,0.6300022,0.058527987,0.05582335992907801,elif
-420.39987,90.07785,-36.86715,-6.3419113,28.104578,14.044549,-6.3569474,-9.355221,-14.930349,-13.905911,-13.62539,-8.543142,-9.210923,0.438196,0.42500165,0.43221033,0.50511193,0.6102981,0.54310924,0.30289325,0.32665628,0.3264306,0.42735407,0.44126046,0.4478882,0.031119175,0.08310768821022728,elif
-322.6913,62.03065,-35.759163,-33.17019,-79.09602,-8.381113,-3.9247613,-4.0547667,3.2734032,15.139288,9.616813,7.0158415,-5.939331,0.3966152,0.5041851,0.31100374,0.19746915,0.17584954,0.1789991,0.30561596,0.48309818,0.44983202,0.46263996,0.4381875,0.24604884,0.08979283,0.1339111328125,elif
141.17874,51.362286,-11.904667,7.988628,-5.5923986,-12.990192,-11.453032,-9.810447,-11.409484,-8.710908,-4.423605,-1.5945159,1.791046,0.46238074,0.38539752,0.3461194,0.46709347,0.4062894,0.30194595,0.2508388,0.2635541,0.30376875,0.48271254,0.52643055,0.4816282,0.9887429,0.08671462367957747,elif
-363.27936,106.49493,-0.6791491,6.2407727,34.96591,17.409658,-8.63667,-14.245794,-16.70279,-18.20693,-13.954329,-13.915508,-17.006289,0.4900725,0.40184528,0.39367878,0.44702655,0.42931363,0.30662414,0.21002983,0.23829083,0.3118071,0.46033067,0.5367687,0.5429731,0.08394428,0.05112235427748227,elif
-439.5372,161.50781,-63.059,-42.470036,11.757537,9.594175,-24.327864,7.1889,-26.298204,-17.133986,-11.211711,4.173711,-10.497474,0.28439206,0.3454768,0.3801453,0.24526754,0.22555506,0.24491082,0.2510144,0.31793413,0.52008003,0.74478835,0.7530605,0.5166985,0.008789994,0.06257709703947369,elif
-527.6788,53.1899,-26.328495,14.94433,-18.61708,-13.853962,-5.742247,-1.5712641,-9.496971,-15.071278,-4.6621785,-13.197082,-9.710766,0.5712886,0.62832534,0.6048694,0.56079245,0.72195286,0.47778428,0.3783419,0.34705454,0.3607569,0.45570275,0.4333648,0.47153562,0.00455649,0.19467002467105263,elif
169.076,36.1588,-2.106194,7.8359985,-0.62959516,-6.304175,-5.8171334,-0.8639812,-0.87220055,-6.5024,-3.5368571,-3.2682931,-5.897775,0.59056574,0.70785606,0.5346106,0.44101554,0.41920277,0.40993637,0.52426434,0.5016987,0.50401354,0.59328604,0.65626967,0.6464797,0.98367846,0.19556695642605634,elif
-543.6534,90.56355,-13.431975,-1.3755242,14.399563,13.569313,-8.403704,6.7990704,-15.851877,-4.1014333,-1.8157556,4.3830132,-7.612296,0.62894094,0.712422,0.47912732,0.4272383,0.37461573,0.4140761,0.4897467,0.46068475,0.52362823,0.62195325,0.6601769,0.58730716,0.004415302,0.14673717309397163,elif
-352.04492,126.98012,-6.5432353,15.193892,25.76065,6.410125,-28.951706,-12.924613,-24.04664,-15.638779,-19.815853,-15.258897,-15.513392,0.14617991,0.24631906,0.35769516,0.39790806,0.5143608,0.69129014,0.6831882,0.3958685,0.31305423,0.28974825,0.20687683,0.14150034,0.050333083,0.02465122767857143,elif
-435.6773,67.27811,-8.708507,8.487446,-0.60914695,-22.166954,-11.245188,-10.681867,-5.889366,-9.499071,-12.30645,-6.495489,-4.386349,0.38114762,0.41030416,0.51391757,0.50253266,0.43222514,0.5271787,0.4264238,0.36214542,0.41450733,0.6348382,0.6134081,0.513361,0.030665366,0.1646541819852941,elif
136.59593,33.39578,-2.0443568,4.6791863,-1.9640447,-3.9377415,-6.2931848,-5.2030334,-3.8801365,-4.760432,0.5835508,1.1784567,0.05498312,0.6338266,0.68895096,0.585014,0.41807762,0.43855807,0.56886166,0.56589264,0.48085845,0.54386437,0.48744696,0.4211787,0.4322876,0.9199421,0.19150940801056338,elif
-444.08368,72.78221,0.4781965,6.594833,13.5355835,9.164921,-11.078773,-3.10602,-13.934501,-3.9390116,-6.44271,-1.8199718,-7.330197,0.46507198,0.6754922,0.631519,0.53541654,0.431154,0.4386444,0.5394257,0.5202843,0.4301609,0.5304729,0.44829023,0.39108643,0.03034459,0.14989714926861702,elif
-402.85583,144.70297,-4.9572773,-16.18076,17.493826,6.3101373,-9.779105,1.280259,-18.042772,-23.585358,-4.764444,1.2683735,-12.026819,0.3168573,0.18776591,0.17907004,0.23026265,0.22951493,0.1607266,0.15625761,0.26880074,0.46158576,0.50788957,0.49029568,0.4211912,0.05148994,0.03921802662037037,elif
-365.82986,97.78929,-58.36007,3.5922327,-33.015842,-28.358025,-20.33794,-13.699391,-8.57358,-22.25015,9.593775,7.027825,-0.63072115,0.33661968,0.5443865,0.3903652,0.28479978,0.20696607,0.11422642,0.15152419,0.25668067,0.17364952,0.14764209,0.1367818,0.2084041,0.05280831,0.0859375,elif
131.5574,44.899055,-17.709358,6.6939454,-0.12120379,-7.5839877,-8.310355,-2.169607,-5.450646,-9.365094,-3.60431,1.7783269,1.2931212,0.2808187,0.19873124,0.16998683,0.2765713,0.25657094,0.20644253,0.16827355,0.20386623,0.32941058,0.5091424,0.52057236,0.37686878,0.9888445,0.07328345070422536,elif
-402.36658,144.31215,-5.5757813,-16.606924,17.101282,5.7056503,-10.414173,1.2514061,-17.944693,-23.688297,-5.0728126,0.9931233,-12.247896,0.34736282,0.22601067,0.15855147,0.21979469,0.23383255,0.17491862,0.15108226,0.20886973,0.40411478,0.4940567,0.5271936,0.4462725,0.05142966,0.03973951407358156,elif
-383.3257,131.24864,2.9149327,10.320808,25.580431,5.698281,-16.75914,-2.0103824,-15.770349,-23.001625,-11.760484,-6.962455,-14.754232,0.374869,0.52575725,0.5099179,0.5642109,0.46058682,0.33336806,0.16971941,0.12817249,0.15663075,0.14236042,0.17156895,0.22130375,0.074247435,0.04400405310150376,elif
-372.68622,120.313095,-4.0004935,13.920237,16.369959,-13.94082,-18.565952,-11.258171,-26.408344,-16.332666,-8.298037,-17.00525,-17.88558,0.124552816,0.13802524,0.17858814,0.28207457,0.42551714,0.48443958,0.5361071,0.4311739,0.31286222,0.15931652,0.10295758,0.14536145,0.0773694,0.04582687904094827,elif
117.325195,41.980164,-11.355475,4.848103,-3.9308102,-7.9069686,-12.992013,-14.19,-13.674026,-9.964594,-0.5326581,6.0693126,8.045476,0.3248269,0.4274791,0.482374,0.5296036,0.38762394,0.29256815,0.16537586,0.13368815,0.1585356,0.17832543,0.190381,0.21418087,0.98844695,0.07029186839788733,elif
-377.99304,124.13161,4.1871123,9.641052,23.443527,4.117911,-15.9002075,-3.535014,-15.302544,-23.307398,-12.463218,-7.838003,-14.252838,0.3560316,0.5181814,0.52637804,0.588544,0.44974068,0.31496078,0.159718,0.12935366,0.16074328,0.13213298,0.15703358,0.20913036,0.07763488,0.04420330507535461,elif
-343.1383,140.16852,-7.4819217,23.334394,20.876093,5.4995255,-13.397748,-2.8330128,-5.337569,-21.931936,-21.212421,-1.1315395,-15.07885,0.5697959,0.33655,0.23480302,0.21749584,0.122412376,0.067316525,0.0880908,0.13050647,0.28342253,0.45468685,0.74103993,0.8296955,0.044484343,0.023020674542682928,elif
-447.8044,163.4101,77.36783,39.633007,19.184752,-0.14426108,5.998051,24.458395,23.287094,11.870425,4.3302627,0.590854,5.846307,0.6977444,0.84748995,0.84903014,0.7726779,0.7231802,0.65260255,0.5625169,0.49892417,0.4922263,0.5128318,0.5411336,0.57801837,0.069351144,0.006332367600293542,elif
121.6546,54.33679,-14.614883,4.017573,-5.677059,-5.9343796,-6.150668,-7.1819444,-7.15552,-8.118394,-6.812219,-2.8910072,-0.4804703,0.55378187,0.67154855,0.3306113,0.19899835,0.110196285,0.07513286,0.08613875,0.10775922,0.1352554,0.1437403,0.24217398,0.33636793,0.98925114,0.0444611025528169,elif
-365.05573,165.43622,1.5810709,1.5622959,25.953917,1.0595275,-21.101248,-3.988638,-23.185066,-25.571857,-8.372894,-6.2193513,-17.422678,0.697462,0.6295319,0.35783517,0.20631243,0.08945443,0.047129944,0.07989441,0.09750487,0.1527314,0.17667277,0.30753142,0.51566523,0.07119375,0.023015015514184396,elif
-382.74402,154.21,8.8742285,25.347818,25.829666,11.635702,-39.81524,-10.939135,-13.294501,-2.7398913,-17.422642,-5.0637927,-20.400623,0.32657847,0.3611138,0.4218685,0.39145666,0.21586081,0.29670233,0.6077633,0.6247677,0.66471076,0.66933304,0.69438475,0.487986,0.026348269,0.03992120150862069,elif
-393.79492,158.41022,13.889229,36.996754,29.188606,-24.749971,-32.61959,-10.101368,-18.59017,-12.061608,-12.726804,-21.780977,-15.496081,0.45661888,0.6465655,0.51184094,0.32969284,0.19893062,0.18315825,0.15986547,0.09226911,0.076380104,0.1977014,0.25711542,0.26907435,0.061977316,0.026779700969827586,elif
125.037315,62.510826,-10.750319,2.1436145,-7.882993,-7.3007855,-9.019025,-11.209511,-8.8786,-4.645369,-3.2910287,-2.970268,-3.618033,0.21768254,0.17237513,0.18409301,0.15574104,0.103478804,0.1301856,0.27165413,0.22654574,0.24628733,0.5210672,0.6021164,0.3577023,0.9892978,0.04236355633802817,elif
-401.14804,152.54198,23.099554,29.724186,45.592304,8.599703,-29.968203,-10.600477,-16.301414,-14.041258,-9.56379,-8.544674,-21.309587,0.33290496,0.23952211,0.20386973,0.17189582,0.0991733,0.12695181,0.25910038,0.27616227,0.38194403,0.54784715,0.66368145,0.49212545,0.061961837,0.02401755042109929,elif
-301.78995,174.40436,-16.51932,-9.544634,18.750996,5.7035065,-36.258877,-8.805539,-25.87913,-18.138727,-7.549673,4.052649,-11.047328,0.7519753,0.46531004,0.22059195,0.14183089,0.113818645,0.25631258,0.22835985,0.18108416,0.2682723,0.36153892,0.5574594,0.69611263,0.06050748,0.042891652960526314,elif
-462.1032,144.7357,50.07552,20.888027,3.5456645,-7.763821,10.208388,23.82022,10.643532,2.2302766,1.6242359,1.0090033,8.24611,0.5384192,0.5235481,0.51464796,0.5837232,0.6598306,0.6653044,0.6616108,0.5812363,0.44654343,0.3759272,0.4387244,0.49435565,0.04373322,0.02247206007972665,elif
145.19357,44.70227,-8.748154,4.5196476,-5.6946325,-8.354067,-3.9824684,-3.190618,-3.9993699,-7.2724805,-6.272939,-4.1238256,-3.4233322,0.51651436,0.52379394,0.46439323,0.39923412,0.23977092,0.20790216,0.28397492,0.33181822,0.35345337,0.3587523,0.32848236,0.34827727,0.98829263,0.11308868838028169,elif
-402.80093,132.75038,-7.290905,-1.8666899,23.742113,4.288733,-22.966938,-1.0767272,-19.908363,-19.112083,-6.108684,1.0681956,-10.8679,0.53471774,0.5646343,0.46840447,0.37587312,0.24927703,0.19524634,0.2670343,0.3256894,0.34994233,0.3402789,0.32499307,0.38777733,0.045624714,0.07255478446365249,elif
-351.95627,173.67442,23.049862,-0.28977272,4.5423627,14.975915,6.820027,9.874636,-12.713854,-17.756407,-7.8092527,6.1553392,-6.930781,0.2741243,0.13055329,0.06977209,0.06786406,0.07224297,0.11578282,0.22587135,0.35613626,0.7375873,0.9460805,0.74229,0.5356813,0.06617802,0.010602678571428572,elif
-465.8225,146.3409,55.068848,42.143734,34.89951,13.5933075,17.3733,26.720121,15.893344,10.352742,9.878525,4.0189395,7.313159,0.8427991,0.90839726,0.83450085,0.7075966,0.5971731,0.5046606,0.44624352,0.39186928,0.4281417,0.5286273,0.6383525,0.7585332,0.06482573,0.006250413797669492,elif
113.05313,57.6535,-12.531588,4.2479854,-3.5029023,-3.9705002,-6.3279057,-7.1005306,-7.007421,-7.3301883,-8.164006,-5.6399236,-5.302031,0.21829875,0.09181298,0.06942661,0.07960902,0.06338112,0.07685922,0.09052729,0.20762232,0.47589397,0.4743561,0.54073906,0.37850773,0.9892608,0.03997029049295775,elif
-388.9031,154.61192,33.840454,18.64054,18.574898,15.172727,-4.247234,0.50366557,-21.54311,-21.088732,-13.707899,-0.39372253,-9.933299,0.23468894,0.10208515,0.06409266,0.055035084,0.051333647,0.09365015,0.17281389,0.37420085,0.60829717,0.6032753,0.6359867,0.4419606,0.06621065,0.021158854166666668,elif
-368.7088,144.53209,13.559083,30.431168,33.723717,11.674146,-29.74343,-0.7012845,-11.473453,-13.747932,-17.907387,-6.8105245,-14.74272,0.79982823,0.5178011,0.34050268,0.22056814,0.12022073,0.09080301,0.12339491,0.17809522,0.25702116,0.30946532,0.46785584,0.7455005,0.050278313,0.024700296336206896,elif
-364.1448,95.91863,5.3107862,-10.682328,-69.846954,-18.710087,-19.289158,-20.995153,-13.201861,-7.7432127,3.596466,3.5783002,13.959247,0.17147563,0.33865166,0.36154628,0.16084614,0.11230447,0.24757576,0.38026443,0.43270865,0.1861726,0.09637532,0.11280403,0.19708128,0.05493459,0.06890625,elif
119.01945,51.193745,-4.074736,5.6035423,-5.938059,-4.2526045,-6.132776,-10.325273,-11.213552,-11.415105,-8.007299,-6.308718,-2.5643268,0.44249186,0.43647498,0.23873211,0.16971432,0.18813573,0.2334991,0.22844839,0.4066759,0.36445978,0.19206715,0.18213458,0.31409115,0.9888453,0.05659936179577465,elif
-420.27182,110.65585,16.905907,32.607693,42.717422,13.49458,-15.535662,-6.003178,-11.375411,-12.515491,-10.857041,-9.001519,-14.720033,0.46782732,0.50871915,0.3459217,0.2554179,0.21621181,0.2461121,0.30057174,0.3350447,0.39533234,0.31803,0.25105202,0.3487093,0.05188223,0.034858433067375884,elif
-363.77606,126.236084,15.527412,43.411552,25.158182,22.319614,-7.272724,-1.7462082,-19.54601,-13.417819,-20.384731,-1.6559047,-13.371599,0.52212226,0.2401005,0.10459772,0.061485626,0.03560038,0.026715804,0.036914095,0.081884295,0.22024375,0.42686766,0.8209109,0.8430454,0.04523552,0.019295528017241378,elif
-419.17477,135.34546,37.588108,26.670631,24.066366,19.039457,32.536297,29.059841,14.131408,13.34084,10.658866,10.839911,14.767404,0.30882257,0.31292218,0.35186517,0.442175,0.5786187,0.7505901,0.90438396,0.82144254,0.6240265,0.4840217,0.40190157,0.34672132,0.09049399,0.008208989474543082,elif
112.750305,55.235508,-10.612189,3.3897817,-4.0767,-4.7589865,-6.1787305,-7.9521365,-8.504785,-7.2613697,-6.6619625,-4.953676,-3.2338285,0.2893983,0.19973445,0.18467641,0.122886285,0.058353007,0.072348066,0.06199676,0.053761665,0.09319672,0.3068457,0.6054635,0.54252636,0.98924404,0.040919344190140844,elif
